"quad","year","SP_ID","OBJECTID","species","area","x","y","age","survives","dormancy","trackID","distEdgeMin","allEdge"
"q21",62,"34",37,"Andropogon gerardii",7.28732,8.009358,69.65239,13,0,1,45,6.68926811218262,0
"q21",62,"35",40,"Andropogon gerardii",81.7155,15.68246,62.26346,6,1,0,63,9.49699687957764,0
"q21",62,"36",38,"Andropogon gerardii",9.081989,37.12175,67.23875,13,0,0,45,30.5755767822266,0
"q21",62,"50",54,"Andropogon gerardii",37.89693,28.17853,52.43316,13,0,1,45,23.9940776824951,0
"q21",62,"52",56,"Andropogon gerardii",10.6805,40.46725,50.81804,1,1,0,68,38.429859161377,0
"q21",63,"6",6,"Andropogon gerardii",13.8768,37.80671,93.51415,3,1,0,67,4.59410858154297,0
"q21",63,"7",8,"Andropogon gerardii",4.533161,34.11146,92.97092,3,0,0,67,6.05708312988281,0
"q21",63,"8",10,"Andropogon gerardii",5.165705,44.71131,90.57747,6,0,0,64,8.25541687011719,0
"q21",63,"10",13,"Andropogon gerardii",15.34359,33.02579,85.40688,3,1,0,67,12.2812118530273,0
"q21",63,"13",16,"Andropogon gerardii",2.164717,52.99308,83.71281,6,1,0,64,15.4682769775391,0
"q21",63,"14",17,"Andropogon gerardii",3.051432,43.80844,83.355,6,0,0,64,15.7918472290039,0
"q21",63,"15",18,"Andropogon gerardii",4.652699,44.77665,81.72762,6,1,0,64,17.4334945678711,0
"q21",63,"18",22,"Andropogon gerardii",8.6903,94.57503,80.16083,3,1,0,66,3.313720703125,0
"q21",63,"29",36,"Andropogon gerardii",92.38878,14.32981,54.77515,7,1,0,63,7.41252279281616,0
"q21",63,"41",53,"Andropogon gerardii",3.062617,90.43977,32.89022,1,0,0,69,8.757568359375,0
"q21",63,"56",70,"Andropogon gerardii",0.7328165,53.73583,14.32882,1,0,0,70,13.8329477310181,0
"q21",64,"2",74,"Andropogon gerardii",79.0592,44.45482,94.44998,4,1,0,67,-0.138816833496094,0
"q21",64,"3",6,"Andropogon gerardii",23.73031,98.55491,91.6634,4,1,1,66,-1.24643707275391,1
"q21",64,"4",128,"Andropogon gerardii",0.6680016,0.5486991,94.44904,12,0,1,48,0.0816398486495018,1
"q21",64,"5",116,"Andropogon gerardii",0.6680019,10.64974,93.80755,12,1,1,48,5.760009765625,0
"q21",64,"7",118,"Andropogon gerardii",0.6680049,8.724178,90.69353,12,1,1,48,8.25711154937744,0
"q21",64,"9",96,"Andropogon gerardii",30.49569,22.88658,85.32639,1,1,0,71,11.161979675293,0
"q21",64,"12",9,"Andropogon gerardii",52.31138,92.44613,78.96274,4,1,0,66,3.29298400878906,0
"q21",64,"13",57,"Andropogon gerardii",18.73526,54.06382,79.72705,7,0,0,64,17.0889892578125,0
"q21",64,"14",108,"Andropogon gerardii",0.6680013,14.29944,81.97977,1,0,0,72,13.8323860168457,0
"q21",64,"20",103,"Andropogon gerardii",0.6680024,16.51407,73.80191,8,0,1,63,16.0469989776611,0
"q21",64,"21",101,"Andropogon gerardii",0.6271468,19.37335,72.34411,1,0,0,73,18.9062900543213,0
"q21",64,"23",5,"Andropogon gerardii",9.35095,99.18539,68.27504,4,1,1,66,-0.503517150878906,1
"q21",64,"34",79,"Andropogon gerardii",27.32116,38.48825,51.65975,3,1,1,68,36.5632705688477,0
"q21",64,"37",87,"Andropogon gerardii",160.5541,20.90679,47.15685,8,1,0,63,11.5096101760864,0
"q21",65,"3",11,"Andropogon gerardii",96.40293,95.9761,92.5861,5,1,0,66,0.1826171875,0
"q21",65,"5",128,"Andropogon gerardii",221.74,21.81187,83.15437,2,1,0,71,1.94292449951172,0
"q21",65,"6",111,"Andropogon gerardii",5.811238,42.99633,96.20287,5,0,0,67,2.36817932128906,0
"q21",65,"8",152,"Andropogon gerardii",2.996586,21.76488,94.1982,2,0,0,71,4.02565765380859,0
"q21",65,"9",96,"Andropogon gerardii",3.515137,51.43997,94.42883,5,0,0,67,4.36502838134766,0
"q21",65,"11",167,"Andropogon gerardii",4.900566,6.649048,90.70265,13,0,0,48,5.60607290267944,0
"q21",65,"12",115,"Andropogon gerardii",16.40049,40.11205,89.07989,5,0,0,67,8.59989929199219,0
"q21",65,"13",94,"Andropogon gerardii",5.936019,52.38235,89.08232,5,1,0,67,9.49039459228516,0
"q21",65,"18",78,"Andropogon gerardii",5.751617,61.9553,85.89171,1,0,0,74,12.4235153198242,0
"q21",65,"24",22,"Andropogon gerardii",76.89638,88.93105,79.89146,5,1,0,66,5.73870086669922,0
"q21",65,"28",122,"Andropogon gerardii",4.276049,37.62745,80.90336,5,0,1,67,17.7985305786133,0
"q21",65,"32",118,"Andropogon gerardii",47.88498,36.69048,75.65166,8,0,1,64,20.2835388183594,0
"q21",65,"35",100,"Andropogon gerardii",209.0249,42.61993,60.50867,4,1,0,68,25.0944671630859,0
"q21",65,"37",172,"Andropogon gerardii",13.87159,3.142544,71.71294,1,0,0,75,1.02867770195007,1
"q21",65,"45",143,"Andropogon gerardii",14.9544,22.8989,63.68658,9,0,1,63,20.586763381958,0
"q21",65,"49",6,"Andropogon gerardii",15.02668,97.70646,61.03845,5,1,0,66,0.0543975830078125,0
"q21",65,"58",166,"Andropogon gerardii",21.12331,2.822504,52.59802,9,0,1,63,-0.000210023776162416,0
"q21",65,"62",133,"Andropogon gerardii",183.9749,20.54886,47.24422,9,1,0,63,8.41073513031006,0
"q21",66,"1",106,"Andropogon gerardii",2.384475,10.12213,99.77515,14,1,1,48,-0.3746337890625,1
"q21",66,"2",71,"Andropogon gerardii",16.60629,31.80024,99.00452,3,0,0,71,-0.209030151367188,1
"q21",66,"3",3,"Andropogon gerardii",12.86575,99.14697,97.10091,6,0,0,66,-1.01431274414062,1
"q21",66,"4",17,"Andropogon gerardii",9.774588,90.50877,96.29955,6,0,0,66,1.83515167236328,0
"q21",66,"5",43,"Andropogon gerardii",23.83293,56.77949,94.47968,6,1,0,67,2.11724090576172,0
"q21",66,"6",85,"Andropogon gerardii",25.52945,21.0724,94.57072,3,1,0,71,2.74355316162109,0
"q21",66,"9",10,"Andropogon gerardii",0.6837062,93.77635,94.10681,6,0,0,66,5.45628356933594,0
"q21",66,"10",5,"Andropogon gerardii",14.49869,96.51897,89.6684,6,0,0,66,1.14347076416016,0
"q21",66,"12",67,"Andropogon gerardii",24.48891,35.33376,86.92017,3,1,0,71,9.74070739746094,0
"q21",66,"13",78,"Andropogon gerardii",8.160789,28.22181,88.3119,3,0,0,71,10.1692352294922,0
"q21",66,"14",13,"Andropogon gerardii",78.96523,86.83878,81.01404,6,1,0,66,7.36998748779297,0
"q21",66,"15",93,"Andropogon gerardii",15.95218,18.85168,84.52814,3,1,0,71,13.2098541259766,0
"q21",66,"19",99,"Andropogon gerardii",10.14783,15.52965,76.98545,3,1,0,71,13.4387512207031,0
"q21",66,"22",55,"Andropogon gerardii",146.7392,41.62159,72.26251,5,1,0,68,23.3241271972656,0
"q21",66,"26",4,"Andropogon gerardii",31.65333,95.30074,63.27314,6,0,0,66,1.92874145507812,0
"q21",66,"29",89,"Andropogon gerardii",7.957886,19.35708,51.84233,10,0,0,63,17.5221042633057,0
"q21",66,"31",104,"Andropogon gerardii",9.152605,8.475201,49.12532,10,1,0,63,6.28696298599243,0
"q21",66,"32",79,"Andropogon gerardii",35.29248,23.99172,44.47391,10,1,0,63,20.5524406433105,0
"q21",66,"36",102,"Andropogon gerardii",8.003231,10.71763,45.06726,10,0,0,63,8.57344341278076,0
"q21",67,"1",68,"Andropogon gerardii",11.87282,12.56572,99.1367,4,0,0,71,-0.392433166503906,1
"q21",67,"2",29,"Andropogon gerardii",84.47105,53.0004,95.07557,7,0,0,67,0.0264663696289062,0
"q21",67,"3",74,"Andropogon gerardii",32.21569,3.869976,93.59931,15,0,0,48,0.44742625951767,0
"q21",67,"4",53,"Andropogon gerardii",22.72532,30.60007,92.39114,4,0,0,71,4.29237365722656,0
"q21",67,"5",35,"Andropogon gerardii",46.42001,49.41763,87.85993,7,1,0,67,8.9903564453125,0
"q21",67,"7",26,"Andropogon gerardii",119.2004,59.90472,81.25986,7,0,0,67,11.9512023925781,0
"q21",67,"8",63,"Andropogon gerardii",24.16588,20.30723,85.18488,4,0,0,71,12.1661758422852,0
"q21",67,"9",16,"Andropogon gerardii",52.08839,77.89966,81.28823,7,1,0,66,12.3042831420898,0
"q21",67,"10",3,"Andropogon gerardii",102.0894,91.48007,77.73343,7,1,0,66,3.82932281494141,0
"q21",67,"12",64,"Andropogon gerardii",31.31164,18.50667,76.85246,4,0,0,71,14.6163148880005,0
"q21",67,"13",42,"Andropogon gerardii",45.47075,41.86787,69.84669,6,1,0,68,26.214958190918,0
"q21",67,"16",38,"Andropogon gerardii",37.07966,49.62873,56.967,6,0,0,68,38.6221046447754,0
"q21",67,"17",45,"Andropogon gerardii",50.391,40.47585,54.10373,6,1,0,68,36.453254699707,0
"q21",67,"19",69,"Andropogon gerardii",69.06052,8.544083,49.38951,11,0,0,63,3.01793074607849,0
"q21",67,"20",61,"Andropogon gerardii",61.72908,18.78831,47.61745,11,1,0,63,12.7720165252686,0
"q21",68,"1",62,"Andropogon gerardii",217.3875,91.64738,95.02397,8,1,0,66,0.0352935791015625,0
"q21",68,"3",59,"Andropogon gerardii",106.5634,40.08705,90.96061,8,1,0,67,4.82870483398438,0
"q21",68,"5",54,"Andropogon gerardii",48.21104,88.15385,74.57079,8,1,0,66,4.19863128662109,0
"q21",68,"6",55,"Andropogon gerardii",30.17975,77.33482,74.27367,8,1,0,66,18.2621002197266,0
"q21",68,"7",43,"Andropogon gerardii",267.1623,43.44881,61.86749,7,1,0,68,25.9835968017578,0
"q21",68,"18",35,"Andropogon gerardii",42.68205,39.28696,47.39184,7,0,0,68,36.1070098876953,0
"q21",68,"19",28,"Andropogon gerardii",230.3223,14.58445,41.69682,12,1,0,63,-0.0271192211657763,0
"q21",68,"25",30,"Andropogon gerardii",3.628255,81.43267,38.87086,1,0,0,76,17.0863265991211,0
"q21",68,"26",29,"Andropogon gerardii",4.513832,77.16587,37.413,1,0,0,77,21.2102279663086,0
"q21",70,"2",103,"Andropogon gerardii",182.0807,20.04699,94.21008,10,1,1,67,0.437873840332031,0
"q21",70,"3",39,"Andropogon gerardii",6.479008,71.06845,96.18498,1,0,0,78,2.57393646240234,1
"q21",70,"6",133,"Andropogon gerardii",20.66681,1.363171,88.13742,1,1,0,79,-0.581237316131592,0
"q21",70,"7",18,"Andropogon gerardii",5.890503,90.61436,88.82401,10,0,1,66,8.01900482177734,0
"q21",70,"8",25,"Andropogon gerardii",7.783555,83.38819,86.20147,10,1,1,66,12.3335342407227,0
"q21",70,"10",91,"Andropogon gerardii",3.168455,35.9949,85.64774,10,0,1,67,13.3471221923828,0
"q21",70,"11",116,"Andropogon gerardii",15.56465,18.20784,82.04063,1,1,0,80,15.674919128418,0
"q21",70,"13",136,"Andropogon gerardii",7.837199,0.679547,79.23169,1,1,0,81,-0.451837539672852,1
"q21",70,"14",101,"Andropogon gerardii",27.61544,27.36994,76.26598,1,1,0,82,20.4291305541992,0
"q21",70,"16",124,"Andropogon gerardii",20.00316,13.48466,75.35239,1,1,0,83,11.5290393829346,0
"q21",70,"17",21,"Andropogon gerardii",25.11111,85.55847,74.54792,10,1,1,66,11.2320327758789,0
"q21",70,"18",6,"Andropogon gerardii",5.60848,96.43089,72.91042,10,1,1,66,1.56451416015625,0
"q21",70,"20",77,"Andropogon gerardii",7.674224,47.84785,70.98454,9,1,1,68,27.6038284301758,0
"q21",70,"21",27,"Andropogon gerardii",16.85502,79.40144,69.82174,10,0,1,66,18.3548049926758,0
"q21",70,"23",62,"Andropogon gerardii",16.60415,54.65284,65.57838,9,1,1,68,31.0225830078125,0
"q21",70,"24",99,"Andropogon gerardii",43.28907,24.22346,65.21906,9,1,1,68,21.2606067657471,0
"q21",70,"28",80,"Andropogon gerardii",2.147002,45.17628,61.60323,9,0,1,68,37.1718139648438,0
"q21",70,"33",51,"Andropogon gerardii",8.643568,58.86114,56.31944,9,0,1,68,39.0396385192871,0
"q21",70,"37",76,"Andropogon gerardii",107.3217,40.73079,45.94281,9,1,1,68,35.9543533325195,0
"q21",70,"38",46,"Andropogon gerardii",8.965508,63.45733,53.5927,1,1,0,84,34.7744522094727,0
"q21",70,"40",13,"Andropogon gerardii",9.256019,92.44231,51.92199,1,1,0,85,5.82372283935547,0
"q21",70,"42",131,"Andropogon gerardii",29.6379,5.596242,48.81156,14,1,1,63,2.08626079559326,0
"q21",70,"43",104,"Andropogon gerardii",102.3755,22.81461,45.67167,14,1,1,63,16.2319774627686,0
