"","quad","year","NRquad","totParea","recArea","quadname","Grazing","Group"
"61","q25",67,0,1589.47415,0,"e1q5-1","No","bb1"
"62","q25",37,0,646.4505947,0,"e1q5-1","No","bb1"
"63","q25",46,0,330.189523,0,"e1q5-1","No","bb1"
"64","q25",49,0,237.399215,0,"e1q5-1","No","bb1"
"65","q25",40,0,4.574088,0,"e1q5-1","No","bb1"
"66","q25",38,1,392.394242,0.00254845737517219,"e1q5-1","No","bb1"
"67","q25",65,1,6067.40423,0.00016481512720968,"e1q5-1","No","bb1"
"68","q25",66,0,2060.6409195,0,"e1q5-1","No","bb1"
"69","q25",47,1,662.19099,0.00151013833637332,"e1q5-1","No","bb1"
"70","q25",60,7,2254.457836,0.00310495937791404,"e1q5-1","No","bb1"
"71","q25",48,2,460.26124,0.00434535830129863,"e1q5-1","No","bb1"
"72","q25",44,0,239.96469,0,"e1q5-1","No","bb1"
"73","q25",39,1,154.943556,0.00645396314513396,"e1q5-1","No","bb1"
"74","q25",43,0,133.92347,0,"e1q5-1","No","bb1"
"75","q25",59,0,1167.517719,0,"e1q5-1","No","bb1"
"76","q27",53,0,3098.122296,0,"e1q5-3","No","bb1"
"77","q27",56,0,2238.841064,0,"e1q5-3","No","bb1"
"78","q27",58,0,2402.074759,0,"e1q5-3","No","bb1"
"79","q27",57,0,4444.292078,0,"e1q5-3","No","bb1"
"80","q27",63,0,1867.7723671,0,"e1q5-3","No","bb1"
"81","q27",45,1,5408.919117,0.000184879821341207,"e1q5-3","No","bb1"
"82","q27",55,0,3945.108608,0,"e1q5-3","No","bb1"
"83","q27",51,1,1711.27969,0.000584358013388215,"e1q5-3","No","bb1"
"84","q27",71,0,6936.3976,0,"e1q5-3","No","bb1"
"85","q27",46,0,6864.2653,0,"e1q5-3","No","bb1"
"86","q27",38,1,973.080001,0.00102766473360087,"e1q5-3","No","bb1"
"87","q27",52,0,7248.230162,0,"e1q5-3","No","bb1"
"88","q27",54,1,1772.595603,0.000564144466062968,"e1q5-3","No","bb1"
"89","q27",64,0,2776.150918,0,"e1q5-3","No","bb1"
"90","q27",34,24,348.829875,0.0688014465504137,"e1q5-3","No","bb1"
"91","q27",42,12,11.55061,1.03890617032347,"e1q5-3","No","bb1"
"92","q27",62,0,845.6834568,0,"e1q5-3","No","bb1"
"93","q27",61,0,3740.9719115,0,"e1q5-3","No","bb1"
"94","q27",44,2,1453.02176,0.0013764418779248,"e1q5-3","No","bb1"
"95","q27",37,0,1563.3856685,0,"e1q5-3","No","bb1"
"96","q27",47,0,2035.327384,0,"e1q5-3","No","bb1"
"97","q27",67,2,2463.38085,0.000811892322699513,"e1q5-3","No","bb1"
"98","q27",60,0,3867.7305752,0,"e1q5-3","No","bb1"
"99","q27",50,4,1161.6928363,0.0034432509825403,"e1q5-3","No","bb1"
"100","q27",35,5,1352.020474,0.00369816884888387,"e1q5-3","No","bb1"
"101","q27",40,1,258.155692,0.00387363142084041,"e1q5-3","No","bb1"
"102","q27",43,7,831.12806,0.0084222881369208,"e1q5-3","No","bb1"
"103","q27",41,0,7.3406942,0,"e1q5-3","No","bb1"
"104","q27",65,0,4972.080203,0,"e1q5-3","No","bb1"
"105","q27",70,0,3815.217778,0,"e1q5-3","No","bb1"
"106","q27",36,1,1698.817835,0.000588644632401096,"e1q5-3","No","bb1"
"107","q27",59,0,1909.49667,0,"e1q5-3","No","bb1"
"108","q27",48,0,3396.73817,0,"e1q5-3","No","bb1"
"109","q27",49,3,826.020282,0.00363187208035165,"e1q5-3","No","bb1"
"110","q27",39,1,522.001353,0.00191570384684424,"e1q5-3","No","bb1"
"111","q27",66,0,5441.496696,0,"e1q5-3","No","bb1"
"112","q28",57,0,3533.552712,0,"e1q5-4","No","bb1"
"113","q28",64,0,2137.368086,0,"e1q5-4","No","bb1"
"114","q28",61,2,4548.699247,0.000439686136936633,"e1q5-4","No","bb1"
"115","q28",45,9,421.207443,0.0213671437900018,"e1q5-4","No","bb1"
"116","q28",54,0,2610.846776,0,"e1q5-4","No","bb1"
"117","q28",53,0,2807.456924,0,"e1q5-4","No","bb1"
"118","q28",63,0,759.943506,0,"e1q5-4","No","bb1"
"119","q28",62,2,1442.995068,0.00138600612320319,"e1q5-4","No","bb1"
"120","q28",34,0,6175.24,0,"e1q5-4","No","bb1"
"121","q28",46,3,920.46117,0.00325923580241848,"e1q5-4","No","bb1"
"122","q28",42,9,10.791296,0.834005479972007,"e1q5-4","No","bb1"
"123","q28",55,0,3503.824464,0,"e1q5-4","No","bb1"
"124","q28",51,0,1833.974563,0,"e1q5-4","No","bb1"
"125","q28",67,0,1623.905236,0,"e1q5-4","No","bb1"
"126","q28",48,6,1598.340418,0.00375389368399242,"e1q5-4","No","bb1"
"127","q28",52,0,2407.393931,0,"e1q5-4","No","bb1"
"128","q28",56,0,2447.122697,0,"e1q5-4","No","bb1"
"129","q28",50,5,1705.05531,0.00293245619111324,"e1q5-4","No","bb1"
"130","q28",65,0,4456.27089,0,"e1q5-4","No","bb1"
"131","q28",49,0,1456.191465,0,"e1q5-4","No","bb1"
"132","q28",47,1,1349.94178,0.000740772687248779,"e1q5-4","No","bb1"
"133","q28",58,0,3407.701042,0,"e1q5-4","No","bb1"
"134","q28",40,0,38.908573,0,"e1q5-4","No","bb1"
"135","q28",66,0,3667.5999441,0,"e1q5-4","No","bb1"
"136","q28",71,1,5344.0729,0.00018712319586808,"e1q5-4","No","bb1"
"137","q28",60,0,2633.76391,0,"e1q5-4","No","bb1"
"138","q28",39,2,320.193762,0.0062462178760372,"e1q5-4","No","bb1"
"139","q28",44,1,454.86586,0.00219845032995002,"e1q5-4","No","bb1"
"140","q28",38,4,494.3854895,0.00809085235095679,"e1q5-4","No","bb1"
"141","q28",43,6,87.4885541,0.0685803995930937,"e1q5-4","No","bb1"
"142","q28",37,3,889.864874,0.00337129837085805,"e1q5-4","No","bb1"
"143","q28",70,0,3958.4326,0,"e1q5-4","No","bb1"
"144","q28",59,0,4433.700335,0,"e1q5-4","No","bb1"
"145","q30",45,1,2116.925024,0.000472383286447466,"e2q2-2","No","lb2"
"146","q30",41,1,387.568752,0.00258018737279418,"e2q2-2","No","lb2"
"147","q30",51,1,629.684676,0.00158809645226304,"e2q2-2","No","lb2"
"148","q30",61,7,925.949103,0.0075598107685623,"e2q2-2","No","lb2"
"149","q30",56,0,269.350565,0,"e2q2-2","No","lb2"
"150","q30",49,12,689.12061,0.0174134974717996,"e2q2-2","No","lb2"
"151","q30",35,22,499.497469,0.0440442672193,"e2q2-2","No","lb2"
"152","q30",42,7,412.28314,0.0169786229919564,"e2q2-2","No","lb2"
"153","q30",47,0,1833.220144,0,"e2q2-2","No","lb2"
"154","q30",57,5,650.054556,0.00769166211335653,"e2q2-2","No","lb2"
"155","q30",64,6,323.76596,0.0185319049599902,"e2q2-2","No","lb2"
"156","q30",52,0,1041.646752,0,"e2q2-2","No","lb2"
"157","q30",63,0,743.307896,0,"e2q2-2","No","lb2"
"158","q30",48,10,1585.864787,0.00630570782703179,"e2q2-2","No","lb2"
"159","q30",46,1,1406.09159,0.000711191224748027,"e2q2-2","No","lb2"
"160","q30",65,6,116.59754,0.0514590616577331,"e2q2-2","No","lb2"
"161","q30",60,1,556.17474,0.0017979960758376,"e2q2-2","No","lb2"
"162","q30",39,7,40.6864259,0.172047552596651,"e2q2-2","No","lb2"
"163","q30",62,0,116.6984688,0,"e2q2-2","No","lb2"
"164","q30",55,0,628.585249,0,"e2q2-2","No","lb2"
"165","q30",71,1,69.089644,0.0144739492361547,"e2q2-2","No","lb2"
"166","q30",40,4,49.7299091,0.0804344924893498,"e2q2-2","No","lb2"
"167","q30",43,8,463.67903,0.0172533142160861,"e2q2-2","No","lb2"
"168","q30",59,3,560.5724168,0.00535167252274978,"e2q2-2","No","lb2"
"169","q30",50,3,958.2057003,0.00313085175663299,"e2q2-2","No","lb2"
"170","q30",54,1,831.6601,0.00120241430363198,"e2q2-2","No","lb2"
"171","q30",36,1,325.579273,0.003071448593105,"e2q2-2","No","lb2"
"172","q30",58,10,635.907334,0.0157255616743681,"e2q2-2","No","lb2"
"173","q30",44,4,598.767214,0.00668039249056145,"e2q2-2","No","lb2"
"174","q30",37,1,219.059242,0.00456497516776763,"e2q2-2","No","lb2"
"175","q30",69,2,949.79816,0.00210571054380649,"e2q2-2","No","lb2"
"176","q30",53,3,674.25238,0.00444937250351271,"e2q2-2","No","lb2"
"177","q30",38,2,150.141073,0.0133208052935655,"e2q2-2","No","lb2"
"178","q30",70,1,1395.85169,0.000716408488927645,"e2q2-2","No","lb2"
"179","q31",54,0,141.87168,0,"e2q2-3","No","lb2"
"180","q31",49,2,8.955126,0.223335774393347,"e2q2-3","No","lb2"
"181","q31",60,4,482.21211,0.00829510482430647,"e2q2-3","No","lb2"
"182","q31",59,1,1423.1251093,0.000702678909580813,"e2q2-3","No","lb2"
"183","q31",50,8,6.517639,1.22743834078567,"e2q2-3","No","lb2"
"184","q31",61,7,1235.702923,0.00566479197362876,"e2q2-3","No","lb2"
"185","q31",56,1,86.12809,0.0116106139123717,"e2q2-3","No","lb2"
"186","q31",55,0,208.822,0,"e2q2-3","No","lb2"
"187","q31",65,0,2022.755713,0,"e2q2-3","No","lb2"
"188","q31",35,1,72.53103,0.0137872025255949,"e2q2-3","No","lb2"
"189","q31",67,0,2504.75971,0,"e2q2-3","No","lb2"
"190","q31",62,0,1373.3388687,0,"e2q2-3","No","lb2"
"191","q31",68,0,2280.444952,0,"e2q2-3","No","lb2"
"192","q31",57,0,66.1056433,0,"e2q2-3","No","lb2"
"193","q31",36,0,35.948166,0,"e2q2-3","No","lb2"
"194","q31",66,1,1298.4667421,0.000770139093730432,"e2q2-3","No","lb2"
"195","q31",48,1,38.93749,0.0256821895813007,"e2q2-3","No","lb2"
"196","q31",38,0,24.71393,0,"e2q2-3","No","lb2"
"197","q31",52,0,613.34697,0,"e2q2-3","No","lb2"
"198","q31",63,1,2492.6877566,0.000401173390992215,"e2q2-3","No","lb2"
"199","q31",58,2,507.20326,0.00394319232096418,"e2q2-3","No","lb2"
"200","q31",70,0,3689.90851,0,"e2q2-3","No","lb2"
"201","q31",37,1,14.14762,0.0706832668675014,"e2q2-3","No","lb2"
"202","q31",39,0,10.144999,0,"e2q2-3","No","lb2"
"203","q31",51,25,43.810399,0.570640774123057,"e2q2-3","No","lb2"
"204","q31",53,0,151.287136,0,"e2q2-3","No","lb2"
"205","q31",64,1,1367.280094,0.000731379038127063,"e2q2-3","No","lb2"
"206","q31",71,0,545.114772,0,"e2q2-3","No","lb2"
"207","q31",69,0,7404.0044,0,"e2q2-3","No","lb2"
"208","q32",35,3,699.064207,0.00429145130012357,"e2q2-4","No","lb2"
"209","q32",49,3,632.428415,0.0047436198767255,"e2q2-4","No","lb2"
"210","q32",38,3,157.599957,0.0190355381886303,"e2q2-4","No","lb2"
"211","q32",51,3,1123.750612,0.00266963147157779,"e2q2-4","No","lb2"
"212","q32",67,3,1967.597335,0.00152470220742599,"e2q2-4","No","lb2"
"213","q32",45,1,691.108594,0.00144695060759149,"e2q2-4","No","lb2"
"214","q32",50,6,1809.618727,0.00331561555507709,"e2q2-4","No","lb2"
"215","q32",42,4,264.089643,0.0151463720975987,"e2q2-4","No","lb2"
"216","q32",40,5,50.4563865,0.0990954831852654,"e2q2-4","No","lb2"
"217","q32",58,0,570.261188,0,"e2q2-4","No","lb2"
"218","q32",46,1,1745.649334,0.000572852737673602,"e2q2-4","No","lb2"
"219","q32",39,2,131.0637343,0.0152597513773114,"e2q2-4","No","lb2"
"220","q32",63,0,6869.962475,0,"e2q2-4","No","lb2"
"221","q32",59,0,2389.336072,0,"e2q2-4","No","lb2"
"222","q32",44,1,731.844835,0.00136640986200306,"e2q2-4","No","lb2"
"223","q32",34,34,152.31422,0.22322275622066,"e2q2-4","No","lb2"
"224","q32",36,0,342.067355,0,"e2q2-4","No","lb2"
"225","q32",60,3,2299.345817,0.00130471892388686,"e2q2-4","No","lb2"
"226","q32",62,0,1998.122437,0,"e2q2-4","No","lb2"
"227","q32",37,0,236.757226,0,"e2q2-4","No","lb2"
"228","q32",70,0,7526.626,0,"e2q2-4","No","lb2"
"229","q32",43,4,611.299837,0.00654343377487274,"e2q2-4","No","lb2"
"230","q32",66,0,1366.3027196,0,"e2q2-4","No","lb2"
"231","q32",48,1,1201.643506,0.00083219357072779,"e2q2-4","No","lb2"
"232","q32",55,1,1900.9202283,0.000526061001988655,"e2q2-4","No","lb2"
"233","q32",41,0,304.1200008,0,"e2q2-4","No","lb2"
"234","q32",65,0,3699.704974,0,"e2q2-4","No","lb2"
"235","q32",53,0,1846.293764,0,"e2q2-4","No","lb2"
"236","q32",54,1,2777.972303,0.000359974791296542,"e2q2-4","No","lb2"
"237","q32",57,0,3188.409825,0,"e2q2-4","No","lb2"
"238","q32",47,1,1148.543349,0.000870668051728886,"e2q2-4","No","lb2"
"239","q32",69,0,5488.18699,0,"e2q2-4","No","lb2"
"240","q32",68,0,2919.530601,0,"e2q2-4","No","lb2"
"241","q32",71,0,1285.969079,0,"e2q2-4","No","lb2"
"242","q32",56,0,1094.921631,0,"e2q2-4","No","lb2"
"243","q32",61,0,3688.082725,0,"e2q2-4","No","lb2"
"244","q32",52,3,1279.503183,0.00234466005232282,"e2q2-4","No","lb2"
"245","q32",64,0,1625.084455,0,"e2q2-4","No","lb2"
