"","quad","year","quadname","trackID","area","survives","age","distEdgeMin","allEdge","Grazing","Group"
"45","q21",35,"e1q4.1",23,1.878336,1,2,6.53390502929688,0,"No","lb1"
"46","q21",35,"e1q4.1",32,10.62291,1,1,29.0787963867188,0,"No","lb1"
"47","q21",61,"e1q4.1",45,118.398511,1,12,13.4443817138672,0,"No","lb1"
"48","q21",61,"e1q4.1",66,178.9836,1,1,-0.750328063964844,0,"No","lb1"
"49","q21",38,"e1q4.1",23,64.00883,0,5,1.33804321289062,0,"No","lb1"
"50","q21",38,"e1q4.1",42,26.08428,0,1,14.7642755508423,0,"No","lb1"
"51","q21",35,"e1q4.1",28,1.361383,1,1,9.32565307617188,0,"No","lb1"
"52","q21",35,"e1q4.1",38,4.784809,1,1,18.3858871459961,0,"No","lb1"
"53","q21",35,"e1q4.1",33,1.263634,0,1,14.8514099121094,0,"No","lb1"
"54","q21",35,"e1q4.1",34,4.995831,0,1,35.7030029296875,0,"No","lb1"
"55","q21",47,"e1q4.1",44,10.33083,0,1,15.6020355224609,0,"No","lb1"
"56","q21",47,"e1q4.1",43,16.34812,1,1,7.31627655029297,0,"No","lb1"
"57","q21",35,"e1q4.1",24,12.462965,0,2,15.928352355957,0,"No","lb1"
"58","q21",35,"e1q4.1",30,3.922976,0,1,23.2930297851562,0,"No","lb1"
"59","q21",35,"e1q4.1",25,1.097309,0,1,2.39348602294922,1,"No","lb1"
"60","q21",35,"e1q4.1",37,3.732672,0,1,33.2012100219727,0,"No","lb1"
"61","q21",35,"e1q4.1",39,3.219826,0,1,27.9477844238281,0,"No","lb1"
"62","q21",35,"e1q4.1",35,7.44835,1,1,32.6252288818359,0,"No","lb1"
"63","q21",35,"e1q4.1",36,5.218659,0,1,41.2936820983887,0,"No","lb1"
"64","q21",62,"e1q4.1",67,38.04114,1,2,-0.101783752441406,0,"No","lb1"
"65","q21",62,"e1q4.1",45,54.266239,0,13,6.68926811218262,0,"No","lb1"
"66","q21",55,"e1q4.1",51,5.790029,0,1,20.0241012573242,0,"No","lb1"
"67","q21",62,"e1q4.1",68,10.6805,1,1,38.429859161377,0,"No","lb1"
"68","q21",59,"e1q4.1",48,73.20167,1,7,0.896709859371185,0,"No","lb1"
"69","q21",49,"e1q4.1",43,41.303062,1,3,1.02021789550781,0,"No","lb1"
"70","q21",59,"e1q4.1",45,339.45296,1,10,0.216589227318764,0,"No","lb1"
"71","q21",67,"e1q4.1",67,250.09146,1,7,0.0264663696289062,0,"No","lb1"
"72","q21",67,"e1q4.1",68,132.94141,1,6,26.214958190918,0,"No","lb1"
"73","q21",61,"e1q4.1",67,16.27959,1,1,6.17943572998047,0,"No","lb1"
"74","q21",64,"e1q4.1",67,79.0592,1,4,-0.138816833496094,0,"No","lb1"
"75","q21",63,"e1q4.1",70,0.7328165,0,1,13.8329477310181,0,"No","lb1"
"76","q21",37,"e1q4.1",28,12.57171,0,3,4.16654205322266,0,"No","lb1"
"77","q21",66,"e1q4.1",71,100.885449,1,3,-0.209030151367188,0,"No","lb1"
"78","q21",66,"e1q4.1",67,23.83293,1,6,2.11724090576172,0,"No","lb1"
"79","q21",66,"e1q4.1",68,146.7392,1,5,23.3241271972656,0,"No","lb1"
"80","q21",66,"e1q4.1",66,148.4412942,1,6,-1.01431274414062,0,"No","lb1"
"81","q21",66,"e1q4.1",48,2.384475,1,14,-0.3746337890625,1,"No","lb1"
"82","q21",66,"e1q4.1",63,60.406202,1,10,6.28696298599243,0,"No","lb1"
"83","q21",61,"e1q4.1",63,34.28978,1,5,13.4047384262085,0,"No","lb1"
"84","q21",61,"e1q4.1",64,65.49814,1,4,9.78813934326172,0,"No","lb1"
"85","q21",61,"e1q4.1",48,47.87438,1,9,-1.01592254638672,0,"No","lb1"
"86","q21",55,"e1q4.1",52,1.826936,0,1,12.8970794677734,0,"No","lb1"
"87","q21",55,"e1q4.1",49,4.888697,0,1,32.1456527709961,0,"No","lb1"
"88","q21",62,"e1q4.1",48,62.79583,1,10,0.175248757004738,0,"No","lb1"
"89","q21",63,"e1q4.1",63,92.38878,1,7,7.41252279281616,0,"No","lb1"
"90","q21",63,"e1q4.1",64,15.034553,1,6,8.25541687011719,0,"No","lb1"
"91","q21",63,"e1q4.1",67,33.753551,1,3,4.59410858154297,0,"No","lb1"
"92","q21",37,"e1q4.1",38,7.103345,0,3,13.8540096282959,0,"No","lb1"
"93","q21",64,"e1q4.1",63,161.2221024,1,8,11.5096101760864,0,"No","lb1"
"94","q21",64,"e1q4.1",72,0.6680013,0,1,13.8323860168457,0,"No","lb1"
"95","q21",64,"e1q4.1",73,0.6271468,0,1,18.9062900543213,0,"No","lb1"
"96","q21",59,"e1q4.1",64,94.21203,1,2,21.3040390014648,0,"No","lb1"
"97","q21",58,"e1q4.1",65,7.666517,0,1,8.70606803894043,0,"No","lb1"
"98","q21",58,"e1q4.1",63,18.6996,1,2,14.819803237915,0,"No","lb1"
"99","q21",67,"e1q4.1",48,32.21569,0,15,0.44742625951767,0,"No","lb1"
"100","q21",64,"e1q4.1",66,85.39264,1,4,-1.24643707275391,0,"No","lb1"
"101","q21",63,"e1q4.1",69,3.062617,0,1,8.757568359375,0,"No","lb1"
"102","q21",62,"e1q4.1",64,57.37083,1,5,8.25959014892578,0,"No","lb1"
"103","q21",62,"e1q4.1",66,152.23842,1,2,0.102035522460938,0,"No","lb1"
"104","q21",37,"e1q4.1",23,12.5696,1,4,0.970779418945312,0,"No","lb1"
"105","q21",64,"e1q4.1",71,30.49569,1,1,11.161979675293,0,"No","lb1"
"106","q21",67,"e1q4.1",66,154.17779,1,7,3.82932281494141,0,"No","lb1"
"107","q21",37,"e1q4.1",27,15.39034,0,3,7.06322479248047,0,"No","lb1"
"108","q21",57,"e1q4.1",48,43.24214,1,5,-0.136192321777344,0,"No","lb1"
"109","q21",58,"e1q4.1",64,6.692677,1,1,24.4609527587891,0,"No","lb1"
"110","q21",58,"e1q4.1",45,99.199296,1,9,-0.0308828689157963,0,"No","lb1"
"111","q21",67,"e1q4.1",63,130.7896,1,11,3.01793074607849,0,"No","lb1"
"112","q21",56,"e1q4.1",45,18.1645,1,7,9.78115940093994,0,"No","lb1"
"113","q21",60,"e1q4.1",64,11.096288,1,3,15.9524688720703,0,"No","lb1"
"114","q21",37,"e1q4.1",32,28.26414,0,3,27.8758373260498,0,"No","lb1"
"115","q21",56,"e1q4.1",48,7.945521,1,4,0.327705383300781,1,"No","lb1"
"116","q21",57,"e1q4.1",63,16.58592,1,1,16.5041027069092,0,"No","lb1"
"117","q21",62,"e1q4.1",63,81.7155,1,6,9.49699687957764,0,"No","lb1"
"118","q21",60,"e1q4.1",45,72.739164,1,11,2.89791941642761,0,"No","lb1"
"119","q21",57,"e1q4.1",45,206.04922,1,8,8.14612007141113,0,"No","lb1"
"120","q21",58,"e1q4.1",48,5.804121,1,6,0.403867661952972,1,"No","lb1"
"121","q21",54,"e1q4.1",45,79.81531,1,5,11.0581750869751,0,"No","lb1"
"122","q21",37,"e1q4.1",35,9.741166,0,3,33.1005172729492,0,"No","lb1"
"123","q21",60,"e1q4.1",63,6.883896,1,4,15.2605495452881,0,"No","lb1"
"124","q21",54,"e1q4.1",48,13.07348,1,2,3.95243835449219,0,"No","lb1"
"125","q21",64,"e1q4.1",68,27.32116,1,3,36.5632705688477,0,"No","lb1"
"126","q21",51,"e1q4.1",43,14.056707,0,5,9.89891815185547,0,"No","lb1"
"127","q21",37,"e1q4.1",21,10.01842,0,4,5.49280548095703,0,"No","lb1"
"128","q21",37,"e1q4.1",41,8.674397,0,1,0.508110046386719,1,"No","lb1"
"129","q21",37,"e1q4.1",22,4.867151,0,4,0.00820159912109375,1,"No","lb1"
"130","q21",51,"e1q4.1",45,6.84104,1,2,20.223762512207,0,"No","lb1"
"131","q21",64,"e1q4.1",48,2.0040084,1,12,0.0816398486495018,0,"No","lb1"
"132","q21",63,"e1q4.1",66,8.6903,1,3,3.313720703125,0,"No","lb1"
"133","q21",64,"e1q4.1",64,18.73526,0,7,17.0889892578125,0,"No","lb1"
"134","q23",60,"e1q4a.1",28,29.68004,1,3,8.56684875488281,0,"No","lb1"
"135","q23",66,"e1q4a.1",31,7.5987288,1,2,1.77149200439453,0,"No","lb1"
"136","q23",58,"e1q4a.1",29,2.467372,0,1,1.57060241699219,1,"No","lb1"
"137","q23",61,"e1q4a.1",28,76.327881,1,4,0.313400268554688,0,"No","lb1"
"138","q23",65,"e1q4a.1",31,189.3165,1,1,0.642448425292969,0,"No","lb1"
"139","q23",59,"e1q4a.1",28,58.52985,1,2,-0.167411804199219,0,"No","lb1"
"140","q23",67,"e1q4a.1",31,40.46197,1,3,2.74772644042969,0,"No","lb1"
"141","q23",58,"e1q4a.1",28,5.277493,1,1,1.31101226806641,1,"No","lb1"
"142","q23",34,"e1q4a.1",27,13.26592,0,1,3.43408203125,0,"No","lb1"
"143","q24",38,"e1q4a.2",31,24.63293,0,4,5.09449005126953,0,"No","lb1"
"144","q24",35,"e1q4a.2",32,2.376491,0,1,3.47632598876953,0,"No","lb1"
"145","q24",35,"e1q4a.2",31,7.811436,1,1,5.34262847900391,0,"No","lb1"
"146","q24",65,"e1q4a.2",36,7.348566,1,1,-0.356956481933594,1,"No","lb1"
"147","q24",38,"e1q4a.2",34,3.822492,1,1,39.4158096313477,0,"No","lb1"
"148","q24",35,"e1q4a.2",33,1.51263,0,1,0.131988525390625,1,"No","lb1"
"149","q24",40,"e1q4a.2",34,0.7362157,0,3,37.7550468444824,0,"No","lb1"
"150","q24",67,"e1q4a.2",36,7.739676,0,3,2.82182312011719,0,"No","lb1"
"151","q24",38,"e1q4a.2",35,4.515401,1,1,28.4329700469971,0,"No","lb1"
"152","q24",35,"e1q4a.2",29,3.424381,0,2,1.02925872802734,1,"No","lb1"
"153","q24",37,"e1q4a.2",31,12.36609,1,3,5.35366821289062,0,"No","lb1"
"154","q24",34,"e1q4a.2",29,6.774803,1,1,4.66504669189453,0,"No","lb1"
"155","q24",35,"e1q4a.2",30,6.11342,0,1,32.6466979980469,0,"No","lb1"
"156","q24",34,"e1q4a.2",28,19.75771,0,1,5.25150299072266,0,"No","lb1"
"157","q24",40,"e1q4a.2",35,0.7362108,0,3,26.5626621246338,0,"No","lb1"
"158","q25",57,"e1q5.1",60,220.80899,1,16,0.111626863479614,0,"No","bb1"
"159","q25",57,"e1q5.1",90,62.43465,0,1,11.1760025024414,0,"No","bb1"
"160","q25",57,"e1q5.1",71,121.32477,1,6,0.0495135709643364,0,"No","bb1"
"161","q25",57,"e1q5.1",79,95.5953,1,2,32.5914001464844,0,"No","bb1"
"162","q25",35,"e1q5.1",39,10.45789,1,1,23.4926071166992,0,"No","bb1"
"163","q25",35,"e1q5.1",40,7.670898,1,1,22.1318187713623,0,"No","bb1"
"164","q25",48,"e1q5.1",61,298.27103,1,7,0.023839583620429,0,"No","bb1"
"165","q25",50,"e1q5.1",67,4.9005,0,2,23.1075191497803,0,"No","bb1"
"166","q25",35,"e1q5.1",34,6.275589,0,1,30.3487453460693,0,"No","bb1"
"167","q25",35,"e1q5.1",31,8.760097,1,1,35.0529403686523,0,"No","bb1"
"168","q25",35,"e1q5.1",22,5.975692,0,1,36.1435432434082,0,"No","bb1"
"169","q25",48,"e1q5.1",60,108.351,1,7,4.0867772102356,0,"No","bb1"
"170","q25",48,"e1q5.1",65,53.63921,1,1,-0.172069475054741,0,"No","bb1"
"171","q25",35,"e1q5.1",36,6.201932,1,1,26.5309524536133,0,"No","bb1"
"172","q25",37,"e1q5.1",33,51.2939,1,3,25.5553646087646,0,"No","bb1"
"173","q25",55,"e1q5.1",71,26.721926,1,4,1.34885406494141,0,"No","bb1"
"174","q25",35,"e1q5.1",23,5.189007,0,1,38.569019317627,0,"No","bb1"
"175","q25",71,"e1q5.1",87,3271.735067,1,15,-0.851287841796875,0,"No","bb1"
"176","q25",71,"e1q5.1",61,909.33549,0,30,-0.716745913028717,0,"No","bb1"
"177","q25",57,"e1q5.1",86,50.31686,0,1,5.04252624511719,0,"No","bb1"
"178","q25",38,"e1q5.1",37,49.91443,1,4,18.3888683319092,0,"No","bb1"
"179","q25",35,"e1q5.1",44,8.018107,1,1,0.523229897022247,1,"No","bb1"
"180","q25",35,"e1q5.1",16,8.281858,0,1,6.5673828125,0,"No","bb1"
"181","q25",35,"e1q5.1",19,3.958719,0,1,11.5246124267578,0,"No","bb1"
"182","q25",35,"e1q5.1",17,8.956326,1,1,7.53493499755859,0,"No","bb1"
"183","q25",36,"e1q5.1",46,7.658477,1,1,8.79034423828125,0,"No","bb1"
"184","q25",42,"e1q5.1",60,77.26994,1,1,3.01364922523499,0,"No","bb1"
"185","q25",57,"e1q5.1",89,45.47586,1,1,16.2813568115234,0,"No","bb1"
"186","q25",39,"e1q5.1",28,51.29741,0,5,1.99006462097168,0,"No","bb1"
"187","q25",58,"e1q5.1",88,57.70071,0,2,0.0016021728515625,0,"No","bb1"
"188","q25",58,"e1q5.1",82,61.02337,1,2,4.93364715576172,0,"No","bb1"
"189","q25",58,"e1q5.1",61,2161.59968,1,17,0.312110275030136,0,"No","bb1"
"190","q25",58,"e1q5.1",87,74.71859,1,2,17.7714767456055,0,"No","bb1"
"191","q25",57,"e1q5.1",87,55.64434,1,1,10.0102157592773,0,"No","bb1"
"192","q25",35,"e1q5.1",30,5.457888,0,1,35.4839096069336,0,"No","bb1"
"193","q25",49,"e1q5.1",67,4.802005,1,1,20.4543571472168,0,"No","bb1"
"194","q25",50,"e1q5.1",65,42.407762,1,3,-0.734565496444702,0,"No","bb1"
"195","q25",34,"e1q5.1",14,67.21196,1,1,11.7779884338379,0,"No","bb1"
"196","q25",55,"e1q5.1",72,32.62783,0,4,5.05843734741211,0,"No","bb1"
"197","q25",39,"e1q5.1",18,7.855931,0,5,9.65145111083984,0,"No","bb1"
"198","q25",58,"e1q5.1",79,295.62048,1,3,18.4293594360352,0,"No","bb1"
"199","q25",70,"e1q5.1",60,136.90559,0,29,-0.0182861182838678,0,"No","bb1"
"200","q25",70,"e1q5.1",103,11.77113,1,1,0.03472900390625,1,"No","bb1"
"201","q25",70,"e1q5.1",87,1342.179024,1,14,-0.28118896484375,0,"No","bb1"
"202","q25",70,"e1q5.1",61,474.22683,1,29,-0.101009108126163,0,"No","bb1"
"203","q25",62,"e1q5.1",79,330.372848,1,7,0.192926123738289,0,"No","bb1"
"204","q25",62,"e1q5.1",95,5.696786,0,2,1.17860412597656,1,"No","bb1"
"205","q25",35,"e1q5.1",21,8.875511,1,1,28.5313110351562,0,"No","bb1"
"206","q25",36,"e1q5.1",47,5.38015,1,1,28.8191680908203,0,"No","bb1"
"207","q25",39,"e1q5.1",45,8.510636,0,4,7.77546644210815,0,"No","bb1"
"208","q25",55,"e1q5.1",60,436.563,1,14,-0.0478858798742294,0,"No","bb1"
"209","q25",35,"e1q5.1",37,10.65672,1,1,20.1144943237305,0,"No","bb1"
"210","q25",57,"e1q5.1",81,32.43923,1,1,0.670677185058594,0,"No","bb1"
"211","q25",55,"e1q5.1",78,46.8876,0,1,28.3182220458984,0,"No","bb1"
"212","q25",36,"e1q5.1",50,3.227357,0,1,13.9283456802368,0,"No","bb1"
"213","q25",36,"e1q5.1",51,2.992485,0,1,12.1288204193115,0,"No","bb1"
"214","q25",36,"e1q5.1",36,18.74064,1,2,27.8719577789307,0,"No","bb1"
"215","q25",36,"e1q5.1",31,18.22079,0,2,30.8062705993652,0,"No","bb1"
"216","q25",36,"e1q5.1",44,6.570367,1,2,2.76703786849976,0,"No","bb1"
"217","q25",36,"e1q5.1",25,44.538178,1,2,35.9539222717285,0,"No","bb1"
"218","q25",62,"e1q5.1",60,656.94664,1,21,-0.255370229482651,0,"No","bb1"
"219","q25",62,"e1q5.1",87,645.85974,1,6,1.32277679443359,0,"No","bb1"
"220","q25",55,"e1q5.1",61,1328.76374,1,14,0.418908834457397,0,"No","bb1"
"221","q25",36,"e1q5.1",32,11.23845,0,2,23.5904083251953,0,"No","bb1"
"222","q25",36,"e1q5.1",26,80.945562,0,2,32.9260635375977,0,"No","bb1"
"223","q25",38,"e1q5.1",25,33.83777,0,4,36.4468803405762,0,"No","bb1"
"224","q25",36,"e1q5.1",21,19.04556,0,2,33.0474090576172,0,"No","bb1"
"225","q25",37,"e1q5.1",43,20.342257,1,3,-0.0739177316427231,0,"No","bb1"
"226","q25",37,"e1q5.1",57,0.6998087,0,1,10.8706741333008,0,"No","bb1"
"227","q25",42,"e1q5.1",61,214.0775,1,1,4.18871068954468,0,"No","bb1"
"228","q25",62,"e1q5.1",61,430.227493,1,21,-0.38326957821846,0,"No","bb1"
"229","q25",62,"e1q5.1",94,7.483802,0,2,1.86732482910156,1,"No","bb1"
"230","q25",35,"e1q5.1",18,4.538327,1,1,8.23220825195312,0,"No","bb1"
"231","q25",36,"e1q5.1",33,16.79229,1,2,27.9792308807373,0,"No","bb1"
"232","q25",36,"e1q5.1",48,4.594031,0,1,8.43455791473389,0,"No","bb1"
"233","q25",39,"e1q5.1",33,24.836033,0,5,26.5900917053223,0,"No","bb1"
"234","q25",49,"e1q5.1",65,28.927125,1,2,-0.617457687854767,1,"No","bb1"
"235","q25",39,"e1q5.1",37,32.736443,0,5,17.81640625,0,"No","bb1"
"236","q25",35,"e1q5.1",33,12.97169,1,1,28.1030941009521,0,"No","bb1"
"237","q25",37,"e1q5.1",56,11.34693,0,1,20.0267791748047,0,"No","bb1"
"238","q25",43,"e1q5.1",60,12.30041,0,2,2.19755601882935,0,"No","bb1"
"239","q25",43,"e1q5.1",62,17.56779,0,1,4.1930775642395,0,"No","bb1"
"240","q25",39,"e1q5.1",17,8.594028,0,5,8.69302368164062,0,"No","bb1"
"241","q25",59,"e1q5.1",92,30.08957,1,2,6.77643585205078,0,"No","bb1"
"242","q25",46,"e1q5.1",64,22.18071,0,1,14.8601684570312,0,"No","bb1"
"243","q25",46,"e1q5.1",60,157.4262,1,5,0.184351712465286,0,"No","bb1"
"244","q25",49,"e1q5.1",66,4.275818,0,1,8.9949951171875,0,"No","bb1"
"245","q25",49,"e1q5.1",60,58.367787,1,8,3.07520699501038,0,"No","bb1"
"246","q25",36,"e1q5.1",28,7.673703,1,2,3.16931629180908,0,"No","bb1"
"247","q25",36,"e1q5.1",45,30.47528,1,1,2.87569403648376,0,"No","bb1"
"248","q25",37,"e1q5.1",45,22.12288,1,2,0.891775846481323,0,"No","bb1"
"249","q25",57,"e1q5.1",61,725.433932,1,16,1.24681079387665,0,"No","bb1"
"250","q25",43,"e1q5.1",61,104.05527,1,2,4.35517835617065,0,"No","bb1"
"251","q25",64,"e1q5.1",60,886.40608,1,23,0.0211413726210594,0,"No","bb1"
"252","q25",64,"e1q5.1",79,296.45945,0,9,-0.0441250801086426,0,"No","bb1"
"253","q25",57,"e1q5.1",83,13.22942,0,1,1.56580352783203,0,"No","bb1"
"254","q25",52,"e1q5.1",73,2.937393,0,1,2.50613117218018,1,"No","bb1"
"255","q25",52,"e1q5.1",60,85.638058,1,11,1.01694691181183,0,"No","bb1"
"256","q25",38,"e1q5.1",46,13.29696,0,3,7.07765197753906,0,"No","bb1"
"257","q25",38,"e1q5.1",43,8.973026,0,4,4.32355928421021,0,"No","bb1"
"258","q25",71,"e1q5.1",103,4.193542,0,2,3.26609802246094,0,"No","bb1"
"259","q25",49,"e1q5.1",61,141.02648,1,8,-0.0489007569849491,0,"No","bb1"
"260","q25",58,"e1q5.1",91,38.47142,0,1,9.94853973388672,0,"No","bb1"
"261","q25",39,"e1q5.1",14,9.494065,0,6,5.39861869812012,0,"No","bb1"
"262","q25",37,"e1q5.1",36,2.254697,0,3,27.1848201751709,0,"No","bb1"
"263","q25",35,"e1q5.1",42,44.74428,1,1,13.3354377746582,0,"No","bb1"
"264","q25",53,"e1q5.1",71,55.96247,1,2,0.576499938964844,0,"No","bb1"
"265","q25",53,"e1q5.1",68,16.83305,0,3,27.07373046875,0,"No","bb1"
"266","q25",53,"e1q5.1",72,22.69545,1,2,-0.0933094024658203,1,"No","bb1"
"267","q25",35,"e1q5.1",26,12.30578,1,1,37.1090927124023,0,"No","bb1"
"268","q25",46,"e1q5.1",61,126.957203,1,5,-0.437997847795486,0,"No","bb1"
"269","q25",35,"e1q5.1",32,13.19199,1,1,26.4016094207764,0,"No","bb1"
"270","q25",62,"e1q5.1",89,68.17198,0,6,-0.589767456054688,0,"No","bb1"
"271","q25",58,"e1q5.1",71,27.89361,0,7,-0.0018463134765625,0,"No","bb1"
"272","q25",38,"e1q5.1",33,79.41372,1,4,20.5509853363037,0,"No","bb1"
"273","q25",57,"e1q5.1",88,34.74109,1,1,0.444938659667969,0,"No","bb1"
"274","q25",57,"e1q5.1",80,79.98295,0,1,0,0,"No","bb1"
"275","q25",58,"e1q5.1",92,32.76163,1,1,4.86563110351562,0,"No","bb1"
"276","q25",53,"e1q5.1",60,153.5533,1,12,-0.0499663166701794,0,"No","bb1"
"277","q25",59,"e1q5.1",87,50.78866,1,3,18.5440826416016,0,"No","bb1"
"278","q25",39,"e1q5.1",58,7.75803,0,1,-0.0917177647352219,1,"No","bb1"
"279","q25",59,"e1q5.1",61,757.566529,1,18,0.655899584293365,0,"No","bb1"
"280","q25",60,"e1q5.1",87,196.97707,1,4,11.8361587524414,0,"No","bb1"
"281","q25",37,"e1q5.1",52,21.22517,0,1,-0.0252914428710938,0,"No","bb1"
"282","q25",37,"e1q5.1",29,12.94627,0,3,13.2911100387573,0,"No","bb1"
"283","q25",46,"e1q5.1",63,23.62541,0,1,7.92570495605469,0,"No","bb1"
"284","q25",35,"e1q5.1",25,13.88616,1,1,37.4005126953125,0,"No","bb1"
"285","q25",58,"e1q5.1",60,167.57288,1,17,3.23953771591187,0,"No","bb1"
"286","q25",58,"e1q5.1",89,143.70896,1,2,10.2402496337891,0,"No","bb1"
"287","q25",37,"e1q5.1",47,2.649576,0,2,33.1644897460938,0,"No","bb1"
"288","q25",53,"e1q5.1",61,637.534543,1,12,-0.00965291075408459,0,"No","bb1"
"289","q25",59,"e1q5.1",89,16.14162,1,3,8.14130401611328,0,"No","bb1"
"290","q25",64,"e1q5.1",87,965.64837,1,8,-0.1014404296875,0,"No","bb1"
"291","q25",60,"e1q5.1",89,173.4749,1,4,-0.764183044433594,0,"No","bb1"
"292","q25",60,"e1q5.1",79,697.6976,1,5,6.10487651824951,0,"No","bb1"
"293","q25",58,"e1q5.1",81,33.30398,1,2,-0.00083160400390625,0,"No","bb1"
"294","q25",59,"e1q5.1",60,141.11342,1,18,1.54468584060669,0,"No","bb1"
"295","q25",35,"e1q5.1",14,16.540888,1,2,16.4266929626465,0,"No","bb1"
"296","q25",37,"e1q5.1",25,41.853721,1,3,36.8426513671875,0,"No","bb1"
"297","q25",37,"e1q5.1",28,27.20811,1,3,0.0367895029485226,0,"No","bb1"
"298","q25",37,"e1q5.1",39,291.6909,1,3,25.1027374267578,0,"No","bb1"
"299","q25",37,"e1q5.1",37,25.464776,1,3,16.6949253082275,0,"No","bb1"
"300","q25",38,"e1q5.1",45,10.46339,0,3,0.188186958432198,1,"No","bb1"
"301","q25",58,"e1q5.1",93,15.87716,0,1,17.0287322998047,0,"No","bb1"
"302","q25",57,"e1q5.1",84,18.81353,0,1,3.63280487060547,0,"No","bb1"
"303","q25",38,"e1q5.1",17,31.52555,1,4,8.29476165771484,0,"No","bb1"
"304","q25",38,"e1q5.1",14,20.44334,1,5,5.17282104492188,0,"No","bb1"
"305","q25",38,"e1q5.1",28,53.63782,1,4,2.49261856079102,0,"No","bb1"
"306","q25",59,"e1q5.1",81,13.12374,0,3,1.13423156738281,0,"No","bb1"
"307","q25",37,"e1q5.1",17,32.932076,1,3,8.06534576416016,0,"No","bb1"
